GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1299680334,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,020,020,02,1,3.0,5,1,5,-3.7792894935752,4,"Katipunan, Zamboanga del Norte, Philippines",RP,RP65,24238,8.514,123.283,-2430400,0,,,,,,,,4,"Katipunan, Zamboanga del Norte, Philippines",RP,RP65,24238,8.514,123.283,-2430400,20260417103000,https://www.bulatlat.com/2026/04/17/kowloon-house-workers-strike-vs-managements-insistence-on-pittance-wage-hike/
1299680335,20260417,202604,2026,2026.2932,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,1,020,020,02,1,3.0,5,1,5,2.83553875236294,4,"Dewsbury, Kirklees, United Kingdom",UK,UKG8,40138,53.7,-1.61667,-2594323,0,,,,,,,,4,"Dewsbury, Kirklees, United Kingdom",UK,UKG8,40138,53.7,-1.61667,-2594323,20260417103000,https://www.dailyrecord.co.uk/lifestyle/nationwide-shares-important-advice-anyone-37030441
1299680336,20260417,202604,2026,2026.2932,BUS,EMPLOYER,,,,,,BUS,,,,,,,,,,,,,1,026,026,02,1,4.0,3,1,3,1.27226463104326,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,0,,,,,,,,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260417103000,https://www.businessinsider.com/how-to-get-a-job-citadel-securities-ai-skills-2026-4
1299680337,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,030,030,03,1,4.0,6,1,6,-3.7792894935752,4,"Bulacan, Camarines Norte, Philippines",RP,RP15,24241,14.222,122.907,-2416288,0,,,,,,,,4,"Bulacan, Camarines Norte, Philippines",RP,RP15,24241,14.222,122.907,-2416288,20260417103000,https://www.bulatlat.com/2026/04/17/kowloon-house-workers-strike-vs-managements-insistence-on-pittance-wage-hike/
1299680338,20260417,202604,2026,2026.2932,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,0,042,042,04,1,1.9,10,1,10,-1.3745704467354,4,"Larnaca, Larnaca, Cyprus",CY,CY03,14808,34.9167,33.6292,-2738479,0,,,,,,,,4,"Larnaca, Larnaca, Cyprus",CY,CY03,14808,34.9167,33.6292,-2738479,20260417103000,https://cyprus-mail.com/2026/04/17/cyprus-tourist-arrivals-plunge-in-march-as-regional-tensions-hit-travel
1299680339,20260417,202604,2026,2026.2932,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,1,042,042,04,1,1.9,5,1,5,-1.3745704467354,4,"Paphos, Cyprus (general), Cyprus",CY,CY00,14811,34.7667,32.4167,-2738671,0,,,,,,,,4,"Paphos, Cyprus (general), Cyprus",CY,CY00,14811,34.7667,32.4167,-2738671,20260417103000,https://cyprus-mail.com/2026/04/17/cyprus-tourist-arrivals-plunge-in-march-as-regional-tensions-hit-travel
1299680340,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,046,046,04,1,7.0,10,1,10,4.72727272727273,1,Qatar,QA,QA,,25.5,51.25,QA,0,,,,,,,,1,Qatar,QA,QA,,25.5,51.25,QA,20260417103000,https://www.itnewsafrica.com/2026/04/philips-appoints-new-ceo-for-middle-east-turkiye-africa/
1299680341,20260417,202604,2026,2026.2932,BUS,EXPORTER,,,,,,BUS,,,,,,,,,,,,,0,070,070,07,2,7.0,10,1,10,-1.73010380622838,4,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,0,,,,,,,,4,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,20260417103000,https://indianexpress.com/article/cities/chandigarh/punjab-rice-exporters-flag-structural-flaws-in-basmati-association-seek-central-reforms-10641606/
1299680342,20260417,202604,2026,2026.2932,BUS,ENTREPRENEUR,,,,,,BUS,,,,,,,,,,,,,1,071,071,07,2,7.4,6,1,6,-3.09951060358891,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260417103000,https://www.liverpoolecho.co.uk/news/cost-of-living/uk-energy-bills-could-fall-33787860
1299680343,20260417,202604,2026,2026.2932,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,0,101,101,10,3,-5.0,5,1,5,-5.7934508816121,1,Italy,IT,IT,,42.833333,12.833333,IT,0,,,,,,,,1,Italy,IT,IT,,42.833333,12.833333,IT,20260417103000,https://www.wantedinrome.com/news/bank-robbers-hold-25-people-hostage-in-naples-before-escaping-via-tunnel.html
1299680344,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,111,111,11,3,-2.0,10,1,10,1.58730158730159,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260417103000,https://www.canberratimes.com.au/story/9226515/new-hybrid-nissan-patrol-rival-detailed/
1299680345,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,120,120,12,3,-4.0,5,1,5,-3.7792894935752,4,"Katipunan, Zamboanga del Norte, Philippines",RP,RP65,24238,8.514,123.283,-2430400,0,,,,,,,,4,"Katipunan, Zamboanga del Norte, Philippines",RP,RP65,24238,8.514,123.283,-2430400,20260417103000,https://www.bulatlat.com/2026/04/17/kowloon-house-workers-strike-vs-managements-insistence-on-pittance-wage-hike/
1299680346,20260417,202604,2026,2026.2932,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,0,130,130,13,3,-4.4,10,1,10,-5.16605166051661,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,0,,,,,,,,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20260417103000,https://www.nova.ie/noise-experts-investigation-hoxton-yamamori-364408/
1299680347,20260417,202604,2026,2026.2932,BUS,COMPANIES,,,,,,BUS,,,CYPBUS,CYPRUS,CYP,,,,,BUS,,,0,043,043,04,1,2.8,4,1,4,2.29885057471264,4,"Limassol, Limassol, Cyprus",CY,CY05,14809,34.675,33.0333,-2738495,4,"Limassol, Limassol, Cyprus",CY,CY05,14809,34.675,33.0333,-2738495,4,"Limassol, Limassol, Cyprus",CY,CY05,14809,34.675,33.0333,-2738495,20260417103000,https://cyprus-mail.com/2026/04/17/cyprus-firms-urged-to-tap-eu-trade-agreements
1299680348,20260417,202604,2026,2026.2932,BUS,ENTREPRENEUR,,,,,,BUS,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,010,010,01,1,0.0,2,1,2,-3.09951060358891,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260417103000,https://www.liverpoolecho.co.uk/news/cost-of-living/uk-energy-bills-could-fall-33787860
1299680349,20260417,202604,2026,2026.2932,BUS,ENTREPRENEUR,,,,,,BUS,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,071,071,07,2,7.4,2,1,2,-3.09951060358891,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260417103000,https://www.liverpoolecho.co.uk/news/cost-of-living/uk-energy-bills-could-fall-33787860
1299680350,20260417,202604,2026,2026.2932,BUS,INDUSTRY,,,,,,BUS,,,GOV,GOVERNMENT,,,,,,GOV,,,0,020,020,02,1,3.0,4,1,4,-0.35650623885918,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,20260417103000,https://www.stokesentinel.co.uk/news/stoke-on-trent-news/energy-support-scheme-see-stoke-10920369
1299680351,20260417,202604,2026,2026.2932,BUS,INDUSTRY,,,,,,BUS,,,GOV,SECRETARY OF STATE,,,,,,GOV,,,0,043,043,04,1,2.8,10,1,10,-0.35650623885918,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,20260417103000,https://www.stokesentinel.co.uk/news/stoke-on-trent-news/energy-support-scheme-see-stoke-10920369
1299680352,20260417,202604,2026,2026.2932,BUS,INDUSTRY,,,,,,BUS,,,GOV,GOVERNMENT,,,,,,GOV,,,0,051,051,05,1,3.4,4,1,4,-0.35650623885918,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,20260417103000,https://www.stokesentinel.co.uk/news/stoke-on-trent-news/energy-support-scheme-see-stoke-10920369
1299680353,20260417,202604,2026,2026.2932,BUS,INDUSTRY,,,,,,BUS,,,IRN,IRAN,IRN,,,,,,,,1,191,191,19,4,-9.5,10,1,10,-0.35971223021583,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260417103000,https://aviationweek.com/podcasts/check-6/podcast-quarterly-qhaos-how-hard-will-geopolitics-hit-commercial-aviation
1299680354,20260417,202604,2026,2026.2932,BUS,BUSINESS,,,,,,BUS,,,LEG,HOUSE OF COMMONS,,,,,,LEG,,,1,010,010,01,1,0.0,6,1,6,-0.35650623885918,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,4,"Stoke-On-Trent, Stoke-on-Trent, United Kingdom",UK,UKN4,40131,53,-2.18333,-2608811,20260417103000,https://www.stokesentinel.co.uk/news/stoke-on-trent-news/energy-support-scheme-see-stoke-10920369
1299680355,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,LEG,CONGRESS,,,,,,LEG,,,0,030,030,03,1,4.0,5,1,5,-4.12272291466922,2,"District of Columbia, United States",US,USDC,,38.8964,-77.0262,DC,2,"District of Columbia, United States",US,USDC,,38.8964,-77.0262,DC,2,"District of Columbia, United States",US,USDC,,38.8964,-77.0262,DC,20260417103000,https://www.mondaq.com:443/unitedstates/government-contracts-procurement-ppp/1774554/the-midterm-elections-are-coming-prepare-now-for-congressional-investigations
1299680356,20260417,202604,2026,2026.2932,BUS,BANK,,,,,,BUS,,,MED,NEWS OUTLET,,,,,,MED,,,0,101,101,10,3,-5.0,5,1,5,-5.7934508816121,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20260417103000,https://www.wantedinrome.com/news/bank-robbers-hold-25-people-hostage-in-naples-before-escaping-via-tunnel.html
1299680357,20260417,202604,2026,2026.2932,BUS,AIRLINE,,,,,,BUS,,,MIL,CARRIER,,,,,,MIL,,,1,012,012,01,1,-0.4,5,1,5,-5.65610859728507,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260417103000,https://www.el-balad.com/16915560
1299680358,20260417,202604,2026,2026.2932,BUS,AIRLINE,,,,,,BUS,,,MIL,CARRIER,,,,,,MIL,,,0,130,130,13,3,-4.4,5,1,5,-4.13223140495868,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260417103000,https://www.nigerianeye.com/2026/04/keyamo-urges-airlines-to-avoid-fare.html
1299680359,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,PHL,PHILIPPINE,PHL,,,,,,,,0,013,013,01,1,0.4,1,1,1,-3.7792894935752,4,"Katipunan, Zamboanga del Norte, Philippines",RP,RP65,24238,8.514,123.283,-2430400,4,"Katipunan, Zamboanga del Norte, Philippines",RP,RP65,24238,8.514,123.283,-2430400,4,"Katipunan, Zamboanga del Norte, Philippines",RP,RP65,24238,8.514,123.283,-2430400,20260417103000,https://www.bulatlat.com/2026/04/17/kowloon-house-workers-strike-vs-managements-insistence-on-pittance-wage-hike/
1299680360,20260417,202604,2026,2026.2932,BUS,BUSINESS LEADER,,,,,,BUS,,,USA,MILWAUKEE,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,6.45161290322581,3,"Brookfield, Wisconsin, United States",US,USWI,WI133,43.0606,-88.1065,1562234,3,"Brookfield, Wisconsin, United States",US,USWI,WI133,43.0606,-88.1065,1562234,3,"Brookfield, Wisconsin, United States",US,USWI,WI133,43.0606,-88.1065,1562234,20260417103000,https://www.yahoo.com/news/articles/19-companies-first-time-top-100113352.html
1299680361,20260417,202604,2026,2026.2932,BUS,BUSINESS LEADER,,,,,,BUS,,,USA,MILWAUKEE,USA,,,,,,,,1,042,042,04,1,1.9,78,1,21,6.48141031542342,3,"Brookfield, Wisconsin, United States",US,USWI,WI133,43.0606,-88.1065,1562234,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,3,"Brookfield, Wisconsin, United States",US,USWI,WI133,43.0606,-88.1065,1562234,20260417103000,https://www.yahoo.com/news/articles/10-wisconsin-employers-most-improved-100128591.html
1299680362,20260417,202604,2026,2026.2932,BUS,BUSINESS LEADER,,,,,,BUS,,,USA,MILWAUKEE,USA,,,,,,,,1,042,042,04,1,1.9,21,1,6,6.48389343310654,3,"Brookfield, Wisconsin, United States",US,USWI,WI133,43.0606,-88.1065,1562234,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,20260417103000,https://www.yahoo.com/news/articles/10-wisconsin-employers-most-improved-100128591.html
1299680363,20260417,202604,2026,2026.2932,BUS,BUSINESS LEADER,,,,,,BUS,,,USA,MILWAUKEE,USA,,,,,,,,1,042,042,04,1,1.9,12,1,12,6.48554834831341,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,20260417103000,https://www.yahoo.com/news/articles/10-wisconsin-employers-most-improved-100128591.html
1299680364,20260417,202604,2026,2026.2932,BUS,BUSINESS LEADER,,,,,,BUS,,,USA,MILWAUKEE,USA,,,,,,,,0,042,042,04,1,1.9,9,1,6,6.48389343310654,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,20260417103000,https://www.yahoo.com/news/articles/10-wisconsin-employers-most-improved-100128591.html
1299680365,20260417,202604,2026,2026.2932,BUS,BUSINESS LEADER,,,,,,BUS,,,USA,MILWAUKEE,USA,,,,,,,,1,042,042,04,1,1.9,10,1,10,6.50773195876289,1,Norway,NO,NO,,62,10,NO,1,Norway,NO,NO,,62,10,NO,1,Norway,NO,NO,,62,10,NO,20260417103000,https://www.yahoo.com/news/articles/companies-received-special-awards-2026-100106490.html
1299680366,20260417,202604,2026,2026.2932,BUS,BUSINESS LEADER,,,,,,BUS,,,USA,MILWAUKEE,USA,,,,,,,,0,042,042,04,1,1.9,3,1,3,6.48389343310654,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,3,"Brookfield, Wisconsin, United States",US,USWI,WI133,43.0606,-88.1065,1562234,3,"Brookfield, Wisconsin, United States",US,USWI,WI133,43.0606,-88.1065,1562234,20260417103000,https://www.yahoo.com/news/articles/10-wisconsin-employers-most-improved-100128591.html
1299680367,20260417,202604,2026,2026.2932,BUSLAB,BANK,,,,,,BUS,LAB,,CRM,CRIMINAL,,,,,,CRM,,,1,020,020,02,1,3.0,5,1,5,-7.28643216080402,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417103000,https://townhall.com/columnists/john-hishta/2026/04/17/criminals-are-stealing-billions-from-americas-seniors-aarp-is-fighting-back-n2674600
1299680368,20260417,202604,2026,2026.2932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,0.050075112669,4,"Port Colborne, Ontario, Canada",CA,CA08,12668,42.8833,-79.2333,-571567,0,,,,,,,,4,"Port Colborne, Ontario, Canada",CA,CA08,12668,42.8833,-79.2333,-571567,20260417103000,https://www.stcatharinesstandard.ca/news/niagara-ontario-governance-reform-chair/article_92473652-a23b-584c-b2f4-ff01fde02247.html
1299680369,20260417,202604,2026,2026.2932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,4,1,4,-1.82767624020888,1,Canada,CA,CA,,60,-96,CA,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,20260417103000,https://www.manitobacooperator.ca/crops/canola-seeding-rates-bourgault-trials-yield/
1299680370,20260417,202604,2026,2026.2932,CAN,CANADA,CAN,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,020,020,02,1,3.0,10,1,10,-1.82767624020888,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260417103000,https://www.manitobacooperator.ca/crops/canola-seeding-rates-bourgault-trials-yield/
1299680371,20260417,202604,2026,2026.2932,CAN,CANADIAN,CAN,,,,,,,,CHR,ARCHDIOCESE,,,,CHR,,,,,1,040,040,04,1,1.0,4,1,4,4.38124519600307,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260417103000,https://www.catholicregister.org/item/3721-historic-kingston-endures-200-years
1299680372,20260417,202604,2026,2026.2932,CAN,CANADA,CAN,,,,,,,,CHR,ARCHDIOCESE,,,,CHR,,,,,1,040,040,04,1,1.0,2,1,2,4.38124519600307,1,France,FR,FR,,46,2,FR,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260417103000,https://www.catholicregister.org/item/3721-historic-kingston-endures-200-years
1299680373,20260417,202604,2026,2026.2932,CAN,CANADA,CAN,,,,,,,,GOV,PREMIER,,,,,,GOV,,,0,012,012,01,1,-0.4,4,1,4,0.050075112669,4,"Fort Erie, Ontario, Canada",CA,CA08,30519,42.9,-78.9333,-564796,4,"Fort Erie, Ontario, Canada",CA,CA08,30519,42.9,-78.9333,-564796,4,"Fort Erie, Ontario, Canada",CA,CA08,30519,42.9,-78.9333,-564796,20260417103000,https://www.stcatharinesstandard.ca/news/niagara-ontario-governance-reform-chair/article_92473652-a23b-584c-b2f4-ff01fde02247.html
1299680374,20260417,202604,2026,2026.2932,CAN,MONTREAL,CAN,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,0,040,040,04,1,1.0,8,1,8,-1.13314447592068,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,20260417103000,https://www.moneycontrol.com/books/book-extract-a-man-for-all-seasons-the-life-of-k-m-panikkar-article-13891776.html
1299680375,20260417,202604,2026,2026.2932,CAN,MONTREAL,CAN,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,-1.13314447592068,4,"Wavell, Ontario, Canada",CA,CA08,12683,48.3667,-80.25,-575661,4,"Wavell, Ontario, Canada",CA,CA08,12683,48.3667,-80.25,-575661,4,"Wavell, Ontario, Canada",CA,CA08,12683,48.3667,-80.25,-575661,20260417103000,https://www.moneycontrol.com/books/book-extract-a-man-for-all-seasons-the-life-of-k-m-panikkar-article-13891776.html
1299680376,20260417,202604,2026,2026.2932,CANGOVBUS,MARK CARNEY,CAN,,,,,GOV,BUS,,CAN,CANADIAN,CAN,,,,,,,,0,030,030,03,1,4.0,10,1,10,0.7150153217569,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260417103000,https://www.manitobacooperator.ca/op-ed/aafc-research-cuts-farm-productivity-opinion/
1299680377,20260417,202604,2026,2026.2932,CHE,SWITZERLAND,CHE,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,-2.5,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260417103000,https://oilprice.com/Latest-Energy-News/World-News/Middle-East-Oil-Output-May-Take-Two-Years-to-Recover.html
1299680378,20260417,202604,2026,2026.2932,CHE,SWITZERLAND,CHE,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,2,1,2,-2.5,1,Switzerland,SZ,SZ,,47,8,SZ,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,20260417103000,https://oilprice.com/Latest-Energy-News/World-News/Middle-East-Oil-Output-May-Take-Two-Years-to-Recover.html
1299680379,20260417,202604,2026,2026.2932,CHE,SWITZERLAND,CHE,,,,,,,,CHEMED,SWITZERLAND,CHE,,,,,MED,,,1,010,010,01,1,0.0,2,1,2,-2.5,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260417103000,https://oilprice.com/Latest-Energy-News/World-News/Middle-East-Oil-Output-May-Take-Two-Years-to-Recover.html
1299680380,20260417,202604,2026,2026.2932,CHN,ANHUI,CHN,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,5,1,5,-2.66159695817491,4,"Funan, Liaoning, China",CH,CH19,13180,41.7,123.883,-1905761,0,,,,,,,,4,"Funan, Liaoning, China",CH,CH19,13180,41.7,123.883,-1905761,20260417103000,http://english.anhuinews.com/newscenter/headline/202604/t20260417_9223118.html
1299680381,20260417,202604,2026,2026.2932,CHN,CHINESE,CHN,,,,,,,,,,,,,,,,,,1,111,111,11,3,-2.0,8,1,8,1.33136094674556,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260417103000,https://www.canberratimes.com.au/story/9226506/five-chinese-brands-you-need-to-know-about/
1299680382,20260417,202604,2026,2026.2932,CHN,BEIJING,CHN,,,,,,,,,,,,,,,,,,1,128,128,12,3,-5.0,10,1,10,-6.61764705882353,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260417103000,https://www.scmp.com/news/people-culture/gender-diversity/article/3349386/fire-roses-china-only-all-female-cremation-team-challenges-stereotypes-reshapes-mortality-views
1299680383,20260417,202604,2026,2026.2932,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,013,013,01,1,0.4,5,1,5,-0.58997050147493,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260417103000,https://www.scmp.com/tech/article/3350460/nvidias-jensen-huang-warns-huawei-chips-deepseek-ai-models-would-be-horrible-us
1299680384,20260417,202604,2026,2026.2932,CHR,CHRISTIAN,,,,CHR,,,,,,,,,,,,,,,1,010,010,01,1,0.0,3,1,3,5.2,1,Austria,AU,AU,,47.333333,13.333333,AU,0,,,,,,,,1,Austria,AU,AU,,47.333333,13.333333,AU,20260417103000,https://timesofoman.com/article/170725-india-austria-push-for-peace-to-expand-defence-and-tech-cooperation
1299680385,20260417,202604,2026,2026.2932,CHR,CHRISTIAN,,,,CHR,,,,,,,,,,,,,,,1,050,050,05,1,3.5,3,1,3,5.2,1,Austria,AU,AU,,47.333333,13.333333,AU,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260417103000,https://timesofoman.com/article/170725-india-austria-push-for-peace-to-expand-defence-and-tech-cooperation
1299680386,20260417,202604,2026,2026.2932,CHR,CHRISTIAN,,,,CHR,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,010,010,01,1,0.0,1,1,1,5.2,1,Austria,AU,AU,,47.333333,13.333333,AU,1,Austria,AU,AU,,47.333333,13.333333,AU,1,Austria,AU,AU,,47.333333,13.333333,AU,20260417103000,https://timesofoman.com/article/170725-india-austria-push-for-peace-to-expand-defence-and-tech-cooperation
1299680387,20260417,202604,2026,2026.2932,CHR,CHRISTIAN,,,,CHR,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,050,050,05,1,3.5,1,1,1,5.2,1,Austria,AU,AU,,47.333333,13.333333,AU,1,Austria,AU,AU,,47.333333,13.333333,AU,1,Austria,AU,AU,,47.333333,13.333333,AU,20260417103000,https://timesofoman.com/article/170725-india-austria-push-for-peace-to-expand-defence-and-tech-cooperation
1299680388,20260417,202604,2026,2026.2932,CHR,ARCHDIOCESE,,,,CHR,,,,,CAN,CANADIAN,CAN,,,,,,,,1,040,040,04,1,1.0,4,1,4,4.38124519600307,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260417103000,https://www.catholicregister.org/item/3721-historic-kingston-endures-200-years
