GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1313128524,20260711,202607,2026,2026.5233,EDU,UNIVERSITY,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,5.09641873278237,3,"Marshall University, West Virginia, United States",US,USWV,WV011,38.4232,-82.4308,1542797,3,"Marshall University, West Virginia, United States",US,USWV,,38.4232,-82.4308,1542797,3,"Marshall University, West Virginia, United States",US,USWV,,38.4232,-82.4308,1542797,20260711101500,https://www.herald-dispatch.com/features_entertainment/marshall-university-welcomes-40th-cohort-of-yeager-scholars/article_77035afc-9945-4cf1-9196-22b5828edbe4.html
1313128525,20260711,202607,2026,2026.5233,EDU,UNIVERSITY,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,1,1,1,5.09641873278237,3,"Marshall University, West Virginia, United States",US,USWV,WV011,38.4232,-82.4308,1542797,3,"Marshall University, West Virginia, United States",US,USWV,,38.4232,-82.4308,1542797,3,"Marshall University, West Virginia, United States",US,USWV,,38.4232,-82.4308,1542797,20260711101500,https://www.herald-dispatch.com/features_entertainment/marshall-university-welcomes-40th-cohort-of-yeager-scholars/article_77035afc-9945-4cf1-9196-22b5828edbe4.html
1313128526,20260711,202607,2026,2026.5233,EDU,UNIVERSITY,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,1,1,1,5.09641873278237,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260711101500,https://www.herald-dispatch.com/features_entertainment/marshall-university-welcomes-40th-cohort-of-yeager-scholars/article_77035afc-9945-4cf1-9196-22b5828edbe4.html
1313128527,20260711,202607,2026,2026.5233,EGY,ALEXANDRIA,EGY,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,020,020,02,1,3.0,1,1,1,-1.83220829315333,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128528,20260711,202607,2026,2026.5233,EGY,ALEXANDRIA,EGY,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,020,020,02,1,3.0,1,1,1,-1.83220829315333,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128529,20260711,202607,2026,2026.5233,EGY,ALEXANDRIA,EGY,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,111,111,11,3,-2.0,1,1,1,-1.83220829315333,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128530,20260711,202607,2026,2026.5233,EGY,ALEXANDRIA,EGY,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,111,111,11,3,-2.0,1,1,1,-1.83220829315333,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128531,20260711,202607,2026,2026.5233,ELI,ACTOR,,,,,,ELI,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-0.76045627376426,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260711101500,https://www.filmfare.com/news/hollywood/christopher-nolan-matt-damon-tom-holland-on-the-odyssey-india-deserves-hollywood-premieres-84889.html
1313128532,20260711,202607,2026,2026.5233,ELI,ACTOR,,,,,,ELI,,,,,,,,,,,,,0,0833,083,08,2,5.0,5,1,5,0,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260711101500,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/would-give-my-right-arm-shekhar-kapur-reacts-to-matt-damon-wanting-to-work-with-him/articleshow/132328170.cms
1313128533,20260711,202607,2026,2026.5233,ELI,ACTOR,,,,,,ELI,,,,,,,,,,,,,0,084,084,08,2,7.0,5,1,5,3.64500792393027,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260711101500,https://www.filmfare.com/news/south/dhanush-and-vetri-maaran-reunite-for-thamizh-murugan-their-fifth-film-together-84887.html
1313128534,20260711,202607,2026,2026.5233,ELI,ACTOR,,,,,,ELI,,,,,,,,,,,,,1,193,193,19,4,-10.0,10,1,10,3.05555555555555,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,20260711101500,https://timesofindia.indiatimes.com/entertainment/tamil/movies/news/roshan-kanakalas-sci-fi-fantasy-film-launched-with-pooja-ceremony-vi-anand-backs-vijay-k-kamisettys-directorial-debut/articleshow/132327929.cms
1313128535,20260711,202607,2026,2026.5233,ELI,ACTOR,,,,,,ELI,,,HLH,HOSPITAL,,,,,,HLH,,,1,043,043,04,1,2.8,10,1,10,6.04651162790699,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,20260711101500,https://www.siasat.com/watch-fans-go-gaga-as-sanjay-dutt-walks-into-hyderabad-hospital-3505494/
1313128536,20260711,202607,2026,2026.5233,ELI,ACTOR,,,,,,ELI,,,NLD,HOLLAND,NLD,,,,,,,,1,046,046,04,1,7.0,10,1,10,2.29885057471265,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260711101500,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/anne-hathaway-calls-tom-holland-her-dream-son-says-i-very-much-hope-all-of-my-children-grow-up-to-be-as-wonderful-as-my-onscreen-child/articleshow/132327990.cms
1313128537,20260711,202607,2026,2026.5233,ESP,SPAIN,ESP,,,,,,,,,,,,,,,,,,0,015,015,01,1,0.0,4,1,4,-1.83220829315333,1,Spain,SP,SP,,40,-4,SP,0,,,,,,,,1,Spain,SP,SP,,40,-4,SP,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128538,20260711,202607,2026,2026.5233,ESP,CADIZ,ESP,,,,,,,,,,,,,,,,,,0,1723,172,17,4,-5.0,4,1,4,-3.17700453857791,3,"Steubenville, Ohio, United States",US,USOH,OH081,40.3698,-80.634,1065383,0,,,,,,,,3,"Steubenville, Ohio, United States",US,USOH,OH081,40.3698,-80.634,1065383,20260711101500,https://www.timesleaderonline.com/news/local-news/2026/07/road-projects-to-affect-travel-across-belmont-harrison-and-jefferson-counties/
1313128539,20260711,202607,2026,2026.5233,ESP,SPANISH,ESP,,,,,,,,PSE,PALESTINE,PSE,,,,,,,,1,051,051,05,1,3.4,2,1,2,0,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260711101500,https://www.siasat.com/saif-ali-khan-anupama-chopra-turn-free-palestine-into-a-joke-3505352/
1313128540,20260711,202607,2026,2026.5233,ESPELI,SPAIN,ESP,,,,,ELI,,,ISR,ISRAEL,ISR,,,,,,,,1,051,051,05,1,3.4,2,1,2,0,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260711101500,https://www.siasat.com/saif-ali-khan-anupama-chopra-turn-free-palestine-into-a-joke-3505352/
1313128541,20260711,202607,2026,2026.5233,ESPELI,SPANISH,ESP,,,,,ELI,,,PSE,PALESTINE,PSE,,,,,,,,1,051,051,05,1,3.4,3,1,3,0,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260711101500,https://www.siasat.com/saif-ali-khan-anupama-chopra-turn-free-palestine-into-a-joke-3505352/
1313128542,20260711,202607,2026,2026.5233,EUR,EUROPE,EUR,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,090,090,09,2,-2.0,2,1,2,-6.82302771855011,4,"Carlton, Saskatchewan, Canada",CA,CA11,154724,52.8167,-106.5,-562235,4,"Carlton, Saskatchewan, Canada",CA,CA11,154724,52.8167,-106.5,-562235,4,"Carlton, Saskatchewan, Canada",CA,CA11,154724,52.8167,-106.5,-562235,20260711101500,https://www.hindustantimes.com/world-news/another-indo-canadian-arrested-in-operation-hard-ball-101783763897342.html
1313128543,20260711,202607,2026,2026.5233,EUR,EUROPE,EUR,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,1,090,090,09,2,-2.0,6,1,6,-6.82302771855011,4,"Carlton, Saskatchewan, Canada",CA,CA11,154724,52.8167,-106.5,-562235,4,"Carlton, Saskatchewan, Canada",CA,CA11,154724,52.8167,-106.5,-562235,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260711101500,https://www.hindustantimes.com/world-news/another-indo-canadian-arrested-in-operation-hard-ball-101783763897342.html
1313128544,20260711,202607,2026,2026.5233,EUR,EUROPE,EUR,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,090,090,09,2,-2.0,2,1,2,-6.82302771855011,4,"Carlton, Saskatchewan, Canada",CA,CA11,154724,52.8167,-106.5,-562235,1,India,IN,IN,,20,77,IN,4,"Carlton, Saskatchewan, Canada",CA,CA11,154724,52.8167,-106.5,-562235,20260711101500,https://www.hindustantimes.com/world-news/another-indo-canadian-arrested-in-operation-hard-ball-101783763897342.html
1313128545,20260711,202607,2026,2026.5233,EUR,EUROPE,EUR,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,043,043,04,1,2.8,3,1,3,-1.83220829315333,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128546,20260711,202607,2026,2026.5233,EUR,EUROPE,EUR,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,043,043,04,1,2.8,1,1,1,-1.83220829315333,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128547,20260711,202607,2026,2026.5233,EUR,EUROPE,EUR,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,043,043,04,1,2.8,1,1,1,-1.83220829315333,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128548,20260711,202607,2026,2026.5233,FRA,FRANCE,FRA,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,4,1,4,0.74719800747198,4,"The Rain, Picardie, France",FR,FRB6,16314,49.2485,2.45315,-1472540,0,,,,,,,,1,Chile,CI,CI,,-30,-71,CI,20260711101500,https://www.hollywoodreporter.com/movies/movie-news/behind-the-rain-film-karlovy-vary-childhood-sexual-abuse-1236643769/
1313128549,20260711,202607,2026,2026.5233,FRA,FRANCE,FRA,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,036,036,03,1,4.0,1,1,1,-0.48543689320389,1,New Zealand,NZ,NZ,,-42,174,NZ,1,New Zealand,NZ,NZ,,-42,174,NZ,1,New Zealand,NZ,NZ,,-42,174,NZ,20260711101500,https://www.fijivillage.com/news/ikanivere-keeps-england-game-plan-under-wraps-ahead-of-flying-fijians-clash-c4a1ff/
1313128550,20260711,202607,2026,2026.5233,FRA,FRENCH,FRA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,043,043,04,1,2.8,4,1,4,4.15704387990762,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260711101500,https://www.wallpaper.com/fashion-beauty/maison-mytheresa-yacht-french-riviera
1313128551,20260711,202607,2026,2026.5233,FRA,PARIS,FRA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,051,051,05,1,3.4,10,1,10,1.68776371308017,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260711101500,https://www.miragenews.com/heatwaves-dim-city-of-light-paris-residents-1708514/
1313128552,20260711,202607,2026,2026.5233,FRA,FRENCH,FRA,,,,,,,,ITA,RIVIERA,ITA,,,,,,,,1,042,042,04,1,1.9,1,1,1,4.15704387990762,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260711101500,https://www.wallpaper.com/fashion-beauty/maison-mytheresa-yacht-french-riviera
1313128553,20260711,202607,2026,2026.5233,FRA,FRENCH,FRA,,,,,,,,ITA,RIVIERA,ITA,,,,,,,,1,042,042,04,1,1.9,6,1,6,4.15704387990762,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260711101500,https://www.wallpaper.com/fashion-beauty/maison-mytheresa-yacht-french-riviera
1313128554,20260711,202607,2026,2026.5233,FRA,FRANCE,FRA,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,036,036,03,1,4.0,1,1,1,-0.48543689320389,1,New Zealand,NZ,NZ,,-42,174,NZ,1,Fiji,FJ,FJ,,-18,178,FJ,1,New Zealand,NZ,NZ,,-42,174,NZ,20260711101500,https://www.fijivillage.com/news/ikanivere-keeps-england-game-plan-under-wraps-ahead-of-flying-fijians-clash-c4a1ff/
1313128555,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,015,015,01,1,0.0,2,1,2,-1.83220829315333,4,"Stanford, Leicestershire, United Kingdom",UK,UKH5,40126,52.7833,-1.18333,-2608567,0,,,,,,,,4,"Stanford, Leicestershire, United Kingdom",UK,UKH5,40126,52.7833,-1.18333,-2608567,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128556,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,4,1,4,-1.83220829315333,4,"Acton, Shropshire, United Kingdom",UK,UKL6,40184,52.45,-3.01667,-2587893,0,,,,,,,,4,"Acton, Shropshire, United Kingdom",UK,UKL6,40184,52.45,-3.01667,-2587893,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128557,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,1,1,1,7.23860589812332,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,0,,,,,,,,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,20260711101500,https://www.geo.tv/latest/672597-king-charles-takes-kate-william-into-confidence-before-meeting-with-harry
1313128558,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,050,050,05,1,3.5,10,1,10,-6.45624103299856,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,0,,,,,,,,4,"Mashhad, (IR30), Iran",IR,IR30,41031,36.297,59.6062,-3074261,20260711101500,https://www.juancole.com/2026/07/khameneis-funeral-censure.html
1313128559,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,4,1,4,-1.83220829315333,4,"Stanford, Leicestershire, United Kingdom",UK,UKH5,40126,52.7833,-1.18333,-2608567,0,,,,,,,,4,"Stanford, Leicestershire, United Kingdom",UK,UKH5,40126,52.7833,-1.18333,-2608567,20260711101500,https://city.udn.com/2976/7228695?raid=7296984
1313128560,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,4.14201183431953,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,0,,,,,,,,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,20260711101500,https://www.geo.tv/latest/672580-king-charles-shrugs-palace-for-highgrove-to-welcome-archie-lilibet-truth-revealed
1313128561,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,1,1,1,2.84697508896797,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,0,,,,,,,,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,20260711101500,https://leadership.ng/prince-harry-and-meghan-markles-children-reunite-with-king-charles/
1313128562,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,7,1,7,2.84697508896797,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,0,,,,,,,,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,20260711101500,https://leadership.ng/prince-harry-and-meghan-markles-children-reunite-with-king-charles/
1313128563,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,2,1,2,0.28368794326241,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260711101500,https://www.thetablet.co.uk/blogs/ann-widdecombe-the-most-extraordinary-conviction-politician/
1313128564,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,0,160,160,16,4,-4.0,1,1,1,7.23860589812332,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,0,,,,,,,,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,20260711101500,https://www.geo.tv/latest/672597-king-charles-takes-kate-william-into-confidence-before-meeting-with-harry
1313128565,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,180,180,18,4,-9.0,6,1,6,-6.74157303370786,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260711101500,https://www.islingtongazette.co.uk/news/26272023.hungerford-road-islington-assault--man-fighting-life/
1313128566,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,042,042,04,1,1.9,4,1,4,0.71513706793802,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,20260711101500,https://www.bristolpost.co.uk/news/bristol-news/seven-weeks-grand-opening-bristols-11052423
1313128567,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,084,084,08,2,7.0,10,1,10,0.28129395218003,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260711101500,https://www.investorschronicle.co.uk/content/540582b4-ff9f-4da2-82d5-b73284db09d7
1313128568,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,0,070,070,07,2,7.0,4,1,4,0.71513706793802,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,20260711101500,https://www.bristolpost.co.uk/news/bristol-news/seven-weeks-grand-opening-bristols-11052423
1313128569,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,PRINCE,,,,,,GOV,,,1,036,036,03,1,4.0,4,1,4,7.23860589812332,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,20260711101500,https://www.geo.tv/latest/672597-king-charles-takes-kate-william-into-confidence-before-meeting-with-harry
1313128570,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,KING,,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,2.84697508896797,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,20260711101500,https://leadership.ng/prince-harry-and-meghan-markles-children-reunite-with-king-charles/
1313128571,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,KING,,,,,,GOV,,,1,040,040,04,1,1.0,7,2,7,4.10172674872664,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,20260711101500,https://leadership.ng/prince-harry-and-meghan-markles-children-reunite-with-king-charles/
1313128572,20260711,202607,2026,2026.5233,GBR,WALES,GBR,,,,,,,,IRL,IRELAND,IRL,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.23696682464455,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,1,Jersey,JE,JE,,49.216667,-2.116667,JE,20260711101500,https://guernseypress.com/news/2026/07/11/british-irish-council-summit-hosted-for-a-sixth-time
1313128573,20260711,202607,2026,2026.5233,GBR,WALES,GBR,,,,,,,,IRL,IRELAND,IRL,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.23696682464455,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,1,Ireland,EI,EI,,53,-8,EI,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,20260711101500,https://guernseypress.com/news/2026/07/11/british-irish-council-summit-hosted-for-a-sixth-time
1313128574,20260711,202607,2026,2026.5233,GBR,BRITISH,GBR,,,,,,,,IRL,IRISH,IRL,,,,,,,,1,043,043,04,1,2.8,10,1,10,0.23696682464455,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,20260711101500,https://guernseypress.com/news/2026/07/11/british-irish-council-summit-hosted-for-a-sixth-time
1313128575,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,MED,MEDIA,,,,,,MED,,,1,040,040,04,1,1.0,4,1,4,0.23696682464455,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,20260711101500,https://guernseypress.com/news/2026/07/11/british-irish-council-summit-hosted-for-a-sixth-time
1313128576,20260711,202607,2026,2026.5233,GBR,UNITED KINGDOM,GBR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,2,1,2,4.86577181208054,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260711101500,https://www.wallpaper.com/travel/restaurants/vesper-london-review
